date,equity,drawdown
2021-07-30,2.6039671066928896,-0.34575876215725054
2021-07-31,2.6039671066928896,-0.34575876215725054
2021-08-01,2.6039671066928896,-0.34575876215725054
2021-08-02,2.6039671066928896,-0.34575876215725054
2021-08-03,2.6039671066928896,-0.34575876215725054
2021-08-04,2.6039671066928896,-0.34575876215725054
2021-08-05,2.6039671066928896,-0.34575876215725054
2021-08-06,2.6039671066928896,-0.34575876215725054
2021-08-07,2.6039671066928896,-0.34575876215725054
2021-08-08,2.6039671066928896,-0.34575876215725054
2021-08-09,2.6039671066928896,-0.34575876215725054
2021-08-10,2.6039671066928896,-0.34575876215725054
2021-08-11,2.6039671066928896,-0.34575876215725054
2021-08-12,2.6039671066928896,-0.34575876215725054
2021-08-13,2.6039671066928896,-0.34575876215725054
2021-08-14,2.6039671066928896,-0.34575876215725054
2021-08-15,2.6039671066928896,-0.34575876215725054
2021-08-16,2.6039671066928896,-0.34575876215725054
2021-08-17,2.6039671066928896,-0.34575876215725054
2021-08-18,2.6039671066928896,-0.34575876215725054
2021-08-19,2.6039671066928896,-0.34575876215725054
2021-08-20,2.6039671066928896,-0.34575876215725054
2021-08-21,2.6039671066928896,-0.34575876215725054
2021-08-22,2.6039671066928896,-0.34575876215725054
2021-08-23,2.6039671066928896,-0.34575876215725054
2021-08-24,2.6039671066928896,-0.34575876215725054
2021-08-25,2.6039671066928896,-0.34575876215725054
2021-08-26,2.6039671066928896,-0.34575876215725054
2021-08-27,2.6039671066928896,-0.34575876215725054
2021-08-28,2.6039671066928896,-0.34575876215725054
2021-08-29,2.6039671066928896,-0.34575876215725054
2021-08-30,2.6039671066928896,-0.34575876215725054
2021-08-31,2.6039671066928896,-0.34575876215725054
2021-09-01,2.6039671066928896,-0.34575876215725054
2021-09-02,2.6039671066928896,-0.34575876215725054
2021-09-03,2.6039671066928896,-0.34575876215725054
2021-09-04,2.6039671066928896,-0.34575876215725054
2021-09-05,2.6039671066928896,-0.34575876215725054
2021-09-06,2.6039671066928896,-0.34575876215725054
2021-09-07,2.6039671066928896,-0.34575876215725054
2021-09-08,2.6039671066928896,-0.34575876215725054
2021-09-09,2.6039671066928896,-0.34575876215725054
2021-09-10,2.6039671066928896,-0.34575876215725054
2021-09-11,2.6039671066928896,-0.34575876215725054
2021-09-12,2.6039671066928896,-0.34575876215725054
2021-09-13,2.6039671066928896,-0.34575876215725054
2021-09-14,2.6039671066928896,-0.34575876215725054
2021-09-15,2.6039671066928896,-0.34575876215725054
2021-09-16,2.6039671066928896,-0.34575876215725054
2021-09-17,2.6039671066928896,-0.34575876215725054
2021-09-18,2.6039671066928896,-0.34575876215725054
2021-09-19,2.6039671066928896,-0.34575876215725054
2021-09-20,2.6039671066928896,-0.34575876215725054
2021-09-21,2.6039671066928896,-0.34575876215725054
2021-09-22,2.6039671066928896,-0.34575876215725054
2021-09-23,2.6039671066928896,-0.34575876215725054
2021-09-24,2.6039671066928896,-0.34575876215725054
2021-09-25,2.6039671066928896,-0.34575876215725054
2021-09-26,2.6039671066928896,-0.34575876215725054
2021-09-27,2.6039671066928896,-0.34575876215725054
2021-09-28,2.6039671066928896,-0.34575876215725054
2021-09-29,2.6039671066928896,-0.34575876215725054
2021-09-30,2.6039671066928896,-0.34575876215725054
2021-10-01,2.6039671066928896,-0.34575876215725054
2021-10-02,2.6039671066928896,-0.34575876215725054
2021-10-03,2.6039671066928896,-0.34575876215725054
2021-10-04,2.6039671066928896,-0.34575876215725054
2021-10-05,2.6039671066928896,-0.34575876215725054
2021-10-06,2.6039671066928896,-0.34575876215725054
2021-10-07,2.6039671066928896,-0.34575876215725054
2021-10-08,2.6039671066928896,-0.34575876215725054
2021-10-09,2.6039671066928896,-0.34575876215725054
2021-10-10,2.6039671066928896,-0.34575876215725054
2021-10-11,2.6039671066928896,-0.34575876215725054
2021-10-12,2.6039671066928896,-0.34575876215725054
2021-10-13,2.6039671066928896,-0.34575876215725054
2021-10-14,2.6039671066928896,-0.34575876215725054
2021-10-15,2.6039671066928896,-0.34575876215725054
2021-10-16,2.6039671066928896,-0.34575876215725054
2021-10-17,2.6039671066928896,-0.34575876215725054
2021-10-18,2.6026651231395435,-0.3460858827761718
2021-10-19,2.710987668936827,-0.31887007184425165
2021-10-20,2.786222153047668,-0.29996756655275825
2021-10-21,2.6309562675798657,-0.33897779246617876
2021-10-22,2.563092769431644,-0.35602835309680814
2021-10-23,2.5731352213054364,-0.35350520826598475
2021-10-24,2.5696462092449934,-0.3543818151798761
2021-10-25,2.65833415520775,-0.3320991560021662
2021-10-26,2.5425406964559056,-0.36119201804070145
2021-10-27,2.4688999846216184,-0.37969409141261656
2021-10-28,2.549359343349136,-0.3594788474048768
2021-10-29,2.6289235754779448,-0.3394885020651962
2021-10-30,2.6001399638368254,-0.34672032371965156
2021-10-31,2.5920699105634872,-0.34874790756640417
2021-11-01,2.5706821612247523,-0.35412153443215033
2021-11-02,2.657108468433163,-0.33240710721650846
2021-11-03,2.6578315688178953,-0.3322254297715147
2021-11-04,2.590723636785965,-0.3490861560106404
2021-11-05,2.570272334067924,-0.354224502640042
2021-11-06,2.5927963840112382,-0.34856538264644843
2021-11-07,2.6576553262751443,-0.3322697103382828
2021-11-08,2.7919972585693458,-0.298516583483324
2021-11-09,2.8388566932972625,-0.2867432494415052
2021-11-10,2.724874569386707,-0.3153810174254088
2021-11-11,2.7476638264099025,-0.3096552647129224
2021-11-12,2.694026221544985,-0.3231315996910211
2021-11-13,2.7183687740885034,-0.31701558475850145
2021-11-14,2.7299168769674726,-0.3141141482914842
2021-11-15,2.692221211196857,-0.32358510473009905
2021-11-16,2.5537072215808325,-0.3583864521787684
2021-11-17,2.532007042279948,-0.3638385764128763
2021-11-18,2.39602495809268,-0.39800378796814184
2021-11-19,2.4426790576093054,-0.38628204396463905
2021-11-20,2.5132991915099354,-0.3685388844212578
2021-11-21,2.489755211636203,-0.37445425965650736
2021-11-22,2.376088890750816,-0.40301268279708713
2021-11-23,2.426442818766582,-0.3903613646945636
2021-11-24,2.402771505763876,-0.39630873210963136
2021-11-25,2.484166467846333,-0.37585841973428735
2021-11-26,2.2771282813632086,-0.4278763269717817
2021-11-27,2.3048797357204647,-0.42090383265572007
2021-11-28,2.410420769425574,-0.39438687076439694
2021-11-29,2.4527008494721048,-0.38376408991795863
2021-11-30,2.421946525762042,-0.3914910488190032
2021-12-01,2.401394452786304,-0.3966547137628966
2021-12-02,2.39502948286915,-0.3982538990163229
2021-12-03,2.2633013301515525,-0.4313503192710908
2021-12-04,2.2633013301515525,-0.4313503192710908
2021-12-05,2.2633013301515525,-0.4313503192710908
2021-12-06,2.2633013301515525,-0.4313503192710908
2021-12-07,2.2633013301515525,-0.4313503192710908
2021-12-08,2.2633013301515525,-0.4313503192710908
2021-12-09,2.2633013301515525,-0.4313503192710908
2021-12-10,2.2633013301515525,-0.4313503192710908
2021-12-11,2.2633013301515525,-0.4313503192710908
2021-12-12,2.2633013301515525,-0.4313503192710908
2021-12-13,2.2633013301515525,-0.4313503192710908
2021-12-14,2.2633013301515525,-0.4313503192710908
2021-12-15,2.2633013301515525,-0.4313503192710908
2021-12-16,2.2633013301515525,-0.4313503192710908
2021-12-17,2.2633013301515525,-0.4313503192710908
2021-12-18,2.2633013301515525,-0.4313503192710908
2021-12-19,2.2633013301515525,-0.4313503192710908
2021-12-20,2.2633013301515525,-0.4313503192710908
2021-12-21,2.2633013301515525,-0.4313503192710908
2021-12-22,2.2633013301515525,-0.4313503192710908
2021-12-23,2.2633013301515525,-0.4313503192710908
2021-12-24,2.2633013301515525,-0.4313503192710908
2021-12-25,2.2633013301515525,-0.4313503192710908
2021-12-26,2.2633013301515525,-0.4313503192710908
2021-12-27,2.2633013301515525,-0.4313503192710908
2021-12-28,2.2633013301515525,-0.4313503192710908
2021-12-29,2.2633013301515525,-0.4313503192710908
2021-12-30,2.2633013301515525,-0.4313503192710908
2021-12-31,2.2633013301515525,-0.4313503192710908
2022-01-01,2.2633013301515525,-0.4313503192710908
2022-01-02,2.2633013301515525,-0.4313503192710908
2022-01-03,2.2633013301515525,-0.4313503192710908
2022-01-04,2.2633013301515525,-0.4313503192710908
2022-01-05,2.2633013301515525,-0.4313503192710908
2022-01-06,2.2633013301515525,-0.4313503192710908
2022-01-07,2.2633013301515525,-0.4313503192710908
2022-01-08,2.2633013301515525,-0.4313503192710908
2022-01-09,2.2633013301515525,-0.4313503192710908
2022-01-10,2.2633013301515525,-0.4313503192710908
2022-01-11,2.2633013301515525,-0.4313503192710908
2022-01-12,2.2633013301515525,-0.4313503192710908
2022-01-13,2.2633013301515525,-0.4313503192710908
2022-01-14,2.2633013301515525,-0.4313503192710908
2022-01-15,2.2633013301515525,-0.4313503192710908
2022-01-16,2.2633013301515525,-0.4313503192710908
2022-01-17,2.2633013301515525,-0.4313503192710908
2022-01-18,2.2633013301515525,-0.4313503192710908
2022-01-19,2.2633013301515525,-0.4313503192710908
2022-01-20,2.2633013301515525,-0.4313503192710908
2022-01-21,2.2633013301515525,-0.4313503192710908
2022-01-22,2.2633013301515525,-0.4313503192710908
2022-01-23,2.2633013301515525,-0.4313503192710908
2022-01-24,2.2633013301515525,-0.4313503192710908
2022-01-25,2.2633013301515525,-0.4313503192710908
2022-01-26,2.2633013301515525,-0.4313503192710908
2022-01-27,2.2633013301515525,-0.4313503192710908
2022-01-28,2.2633013301515525,-0.4313503192710908
2022-01-29,2.2633013301515525,-0.4313503192710908
2022-01-30,2.2633013301515525,-0.4313503192710908
2022-01-31,2.2633013301515525,-0.4313503192710908
2022-02-01,2.2633013301515525,-0.4313503192710908
2022-02-02,2.2633013301515525,-0.4313503192710908
2022-02-03,2.2633013301515525,-0.4313503192710908
2022-02-04,2.2633013301515525,-0.4313503192710908
2022-02-05,2.2633013301515525,-0.4313503192710908
2022-02-06,2.2633013301515525,-0.4313503192710908
2022-02-07,2.2633013301515525,-0.4313503192710908
2022-02-08,2.2633013301515525,-0.4313503192710908
2022-02-09,2.2633013301515525,-0.4313503192710908
2022-02-10,2.2633013301515525,-0.4313503192710908
2022-02-11,2.2633013301515525,-0.4313503192710908
2022-02-12,2.2633013301515525,-0.4313503192710908
2022-02-13,2.2633013301515525,-0.4313503192710908
2022-02-14,2.2633013301515525,-0.4313503192710908
2022-02-15,2.2633013301515525,-0.4313503192710908
2022-02-16,2.2633013301515525,-0.4313503192710908
2022-02-17,2.2633013301515525,-0.4313503192710908
2022-02-18,2.2633013301515525,-0.4313503192710908
2022-02-19,2.2633013301515525,-0.4313503192710908
2022-02-20,2.2633013301515525,-0.4313503192710908
2022-02-21,2.2633013301515525,-0.4313503192710908
2022-02-22,2.2633013301515525,-0.4313503192710908
2022-02-23,2.2633013301515525,-0.4313503192710908
2022-02-24,2.2633013301515525,-0.4313503192710908
2022-02-25,2.2633013301515525,-0.4313503192710908
2022-02-26,2.2633013301515525,-0.4313503192710908
2022-02-27,2.2633013301515525,-0.4313503192710908
2022-02-28,2.2633013301515525,-0.4313503192710908
2022-03-01,2.2633013301515525,-0.4313503192710908
2022-03-02,2.2633013301515525,-0.4313503192710908
2022-03-03,2.2633013301515525,-0.4313503192710908
2022-03-04,2.2633013301515525,-0.4313503192710908
2022-03-05,2.2633013301515525,-0.4313503192710908
2022-03-06,2.2633013301515525,-0.4313503192710908
2022-03-07,2.2633013301515525,-0.4313503192710908
2022-03-08,2.2633013301515525,-0.4313503192710908
2022-03-09,2.2633013301515525,-0.4313503192710908
2022-03-10,2.2633013301515525,-0.4313503192710908
2022-03-11,2.2633013301515525,-0.4313503192710908
2022-03-12,2.2633013301515525,-0.4313503192710908
2022-03-13,2.2633013301515525,-0.4313503192710908
2022-03-14,2.2633013301515525,-0.4313503192710908
2022-03-15,2.2633013301515525,-0.4313503192710908
2022-03-16,2.2633013301515525,-0.4313503192710908
2022-03-17,2.2633013301515525,-0.4313503192710908
2022-03-18,2.2633013301515525,-0.4313503192710908
2022-03-19,2.2633013301515525,-0.4313503192710908
2022-03-20,2.2633013301515525,-0.4313503192710908
2022-03-21,2.2633013301515525,-0.4313503192710908
2022-03-22,2.2633013301515525,-0.4313503192710908
2022-03-23,2.2633013301515525,-0.4313503192710908
2022-03-24,2.2633013301515525,-0.4313503192710908
2022-03-25,2.2633013301515525,-0.4313503192710908
2022-03-26,2.2633013301515525,-0.4313503192710908
2022-03-27,2.2633013301515525,-0.4313503192710908
2022-03-28,2.2633013301515525,-0.4313503192710908
2022-03-29,2.2633013301515525,-0.4313503192710908
2022-03-30,2.2633013301515525,-0.4313503192710908
2022-03-31,2.2633013301515525,-0.4313503192710908
2022-04-01,2.2633013301515525,-0.4313503192710908
2022-04-02,2.2633013301515525,-0.4313503192710908
2022-04-03,2.2633013301515525,-0.4313503192710908
2022-04-04,2.2633013301515525,-0.4313503192710908
2022-04-05,2.2633013301515525,-0.4313503192710908
2022-04-06,2.2633013301515525,-0.4313503192710908
2022-04-07,2.2633013301515525,-0.4313503192710908
2022-04-08,2.2633013301515525,-0.4313503192710908
2022-04-09,2.2633013301515525,-0.4313503192710908
2022-04-10,2.2633013301515525,-0.4313503192710908
2022-04-11,2.2633013301515525,-0.4313503192710908
2022-04-12,2.2633013301515525,-0.4313503192710908
2022-04-13,2.2633013301515525,-0.4313503192710908
2022-04-14,2.2633013301515525,-0.4313503192710908
2022-04-15,2.2633013301515525,-0.4313503192710908
2022-04-16,2.2633013301515525,-0.4313503192710908
2022-04-17,2.2633013301515525,-0.4313503192710908
2022-04-18,2.2633013301515525,-0.4313503192710908
2022-04-19,2.2633013301515525,-0.4313503192710908
2022-04-20,2.2633013301515525,-0.4313503192710908
2022-04-21,2.2633013301515525,-0.4313503192710908
2022-04-22,2.2633013301515525,-0.4313503192710908
2022-04-23,2.2633013301515525,-0.4313503192710908
2022-04-24,2.2633013301515525,-0.4313503192710908
2022-04-25,2.2633013301515525,-0.4313503192710908
2022-04-26,2.2633013301515525,-0.4313503192710908
2022-04-27,2.2633013301515525,-0.4313503192710908
2022-04-28,2.2633013301515525,-0.4313503192710908
2022-04-29,2.2633013301515525,-0.4313503192710908
2022-04-30,2.2633013301515525,-0.4313503192710908
2022-05-01,2.2633013301515525,-0.4313503192710908
2022-05-02,2.2633013301515525,-0.4313503192710908
2022-05-03,2.2633013301515525,-0.4313503192710908
2022-05-04,2.2633013301515525,-0.4313503192710908
2022-05-05,2.2633013301515525,-0.4313503192710908
2022-05-06,2.2633013301515525,-0.4313503192710908
2022-05-07,2.2633013301515525,-0.4313503192710908
2022-05-08,2.2633013301515525,-0.4313503192710908
2022-05-09,2.2633013301515525,-0.4313503192710908
2022-05-10,2.2633013301515525,-0.4313503192710908
2022-05-11,2.2633013301515525,-0.4313503192710908
2022-05-12,2.2633013301515525,-0.4313503192710908
2022-05-13,2.2633013301515525,-0.4313503192710908
2022-05-14,2.2633013301515525,-0.4313503192710908
2022-05-15,2.2633013301515525,-0.4313503192710908
2022-05-16,2.2633013301515525,-0.4313503192710908
2022-05-17,2.2633013301515525,-0.4313503192710908
2022-05-18,2.2633013301515525,-0.4313503192710908
2022-05-19,2.2633013301515525,-0.4313503192710908
2022-05-20,2.2633013301515525,-0.4313503192710908
2022-05-21,2.2633013301515525,-0.4313503192710908
2022-05-22,2.2633013301515525,-0.4313503192710908
2022-05-23,2.2633013301515525,-0.4313503192710908
2022-05-24,2.2633013301515525,-0.4313503192710908
2022-05-25,2.2633013301515525,-0.4313503192710908
2022-05-26,2.2633013301515525,-0.4313503192710908
2022-05-27,2.2633013301515525,-0.4313503192710908
2022-05-28,2.2633013301515525,-0.4313503192710908
2022-05-29,2.2633013301515525,-0.4313503192710908
2022-05-30,2.2633013301515525,-0.4313503192710908
2022-05-31,2.2633013301515525,-0.4313503192710908
2022-06-01,2.2633013301515525,-0.4313503192710908
2022-06-02,2.2633013301515525,-0.4313503192710908
2022-06-03,2.2633013301515525,-0.4313503192710908
2022-06-04,2.2633013301515525,-0.4313503192710908
2022-06-05,2.2633013301515525,-0.4313503192710908
2022-06-06,2.2633013301515525,-0.4313503192710908
2022-06-07,2.2633013301515525,-0.4313503192710908
2022-06-08,2.2633013301515525,-0.4313503192710908
2022-06-09,2.2633013301515525,-0.4313503192710908
2022-06-10,2.2633013301515525,-0.4313503192710908
2022-06-11,2.2633013301515525,-0.4313503192710908
2022-06-12,2.2633013301515525,-0.4313503192710908
2022-06-13,2.2633013301515525,-0.4313503192710908
2022-06-14,2.2633013301515525,-0.4313503192710908
2022-06-15,2.2633013301515525,-0.4313503192710908
2022-06-16,2.2633013301515525,-0.4313503192710908
2022-06-17,2.2633013301515525,-0.4313503192710908
2022-06-18,2.2633013301515525,-0.4313503192710908
2022-06-19,2.2633013301515525,-0.4313503192710908
2022-06-20,2.2633013301515525,-0.4313503192710908
2022-06-21,2.2633013301515525,-0.4313503192710908
2022-06-22,2.2633013301515525,-0.4313503192710908
2022-06-23,2.2633013301515525,-0.4313503192710908
2022-06-24,2.2633013301515525,-0.4313503192710908
2022-06-25,2.2633013301515525,-0.4313503192710908
2022-06-26,2.2633013301515525,-0.4313503192710908
2022-06-27,2.2633013301515525,-0.4313503192710908
2022-06-28,2.2633013301515525,-0.4313503192710908
2022-06-29,2.2633013301515525,-0.4313503192710908
2022-06-30,2.2633013301515525,-0.4313503192710908
2022-07-01,2.2633013301515525,-0.4313503192710908
2022-07-02,2.2633013301515525,-0.4313503192710908
2022-07-03,2.2633013301515525,-0.4313503192710908
2022-07-04,2.2633013301515525,-0.4313503192710908
2022-07-05,2.2633013301515525,-0.4313503192710908
2022-07-06,2.2633013301515525,-0.4313503192710908
2022-07-07,2.2633013301515525,-0.4313503192710908
2022-07-08,2.2633013301515525,-0.4313503192710908
2022-07-09,2.2633013301515525,-0.4313503192710908
2022-07-10,2.2633013301515525,-0.4313503192710908
2022-07-11,2.2633013301515525,-0.4313503192710908
2022-07-12,2.2633013301515525,-0.4313503192710908
2022-07-13,2.2633013301515525,-0.4313503192710908
2022-07-14,2.2633013301515525,-0.4313503192710908
2022-07-15,2.2633013301515525,-0.4313503192710908
2022-07-16,2.2633013301515525,-0.4313503192710908
2022-07-17,2.2633013301515525,-0.4313503192710908
2022-07-18,2.2633013301515525,-0.4313503192710908
2022-07-19,2.2633013301515525,-0.4313503192710908
2022-07-20,2.2633013301515525,-0.4313503192710908
2022-07-21,2.2633013301515525,-0.4313503192710908
2022-07-22,2.2633013301515525,-0.4313503192710908
2022-07-23,2.2633013301515525,-0.4313503192710908
2022-07-24,2.2633013301515525,-0.4313503192710908
2022-07-25,2.2633013301515525,-0.4313503192710908
2022-07-26,2.2633013301515525,-0.4313503192710908
2022-07-27,2.2633013301515525,-0.4313503192710908
2022-07-28,2.2633013301515525,-0.4313503192710908
2022-07-29,2.2633013301515525,-0.4313503192710908
2022-07-30,2.2633013301515525,-0.4313503192710908
2022-07-31,2.2633013301515525,-0.4313503192710908
2022-08-01,2.2633013301515525,-0.4313503192710908
2022-08-02,2.2633013301515525,-0.4313503192710908
2022-08-03,2.2633013301515525,-0.4313503192710908
2022-08-04,2.2633013301515525,-0.4313503192710908
2022-08-05,2.2633013301515525,-0.4313503192710908
2022-08-06,2.2633013301515525,-0.4313503192710908
2022-08-07,2.2633013301515525,-0.4313503192710908
2022-08-08,2.2633013301515525,-0.4313503192710908
2022-08-09,2.2633013301515525,-0.4313503192710908
2022-08-10,2.2633013301515525,-0.4313503192710908
2022-08-11,2.2633013301515525,-0.4313503192710908
2022-08-12,2.2633013301515525,-0.4313503192710908
2022-08-13,2.2633013301515525,-0.4313503192710908
2022-08-14,2.2633013301515525,-0.4313503192710908
2022-08-15,2.2633013301515525,-0.4313503192710908
2022-08-16,2.2633013301515525,-0.4313503192710908
2022-08-17,2.2633013301515525,-0.4313503192710908
2022-08-18,2.2633013301515525,-0.4313503192710908
2022-08-19,2.2633013301515525,-0.4313503192710908
2022-08-20,2.2633013301515525,-0.4313503192710908
2022-08-21,2.2633013301515525,-0.4313503192710908
2022-08-22,2.2633013301515525,-0.4313503192710908
2022-08-23,2.2633013301515525,-0.4313503192710908
2022-08-24,2.2633013301515525,-0.4313503192710908
2022-08-25,2.2633013301515525,-0.4313503192710908
2022-08-26,2.2633013301515525,-0.4313503192710908
2022-08-27,2.2633013301515525,-0.4313503192710908
2022-08-28,2.2633013301515525,-0.4313503192710908
2022-08-29,2.2633013301515525,-0.4313503192710908
2022-08-30,2.2633013301515525,-0.4313503192710908
2022-08-31,2.2633013301515525,-0.4313503192710908
2022-09-01,2.2633013301515525,-0.4313503192710908
2022-09-02,2.2633013301515525,-0.4313503192710908
2022-09-03,2.2633013301515525,-0.4313503192710908
2022-09-04,2.2633013301515525,-0.4313503192710908
2022-09-05,2.2633013301515525,-0.4313503192710908
2022-09-06,2.2633013301515525,-0.4313503192710908
2022-09-07,2.2633013301515525,-0.4313503192710908
2022-09-08,2.2633013301515525,-0.4313503192710908
2022-09-09,2.2633013301515525,-0.4313503192710908
2022-09-10,2.2633013301515525,-0.4313503192710908
2022-09-11,2.2633013301515525,-0.4313503192710908
2022-09-12,2.2633013301515525,-0.4313503192710908
2022-09-13,2.2633013301515525,-0.4313503192710908
2022-09-14,2.2633013301515525,-0.4313503192710908
2022-09-15,2.2633013301515525,-0.4313503192710908
2022-09-16,2.2633013301515525,-0.4313503192710908
2022-09-17,2.2633013301515525,-0.4313503192710908
2022-09-18,2.2633013301515525,-0.4313503192710908
2022-09-19,2.2633013301515525,-0.4313503192710908
2022-09-20,2.2633013301515525,-0.4313503192710908
2022-09-21,2.2633013301515525,-0.4313503192710908
2022-09-22,2.2633013301515525,-0.4313503192710908
2022-09-23,2.2633013301515525,-0.4313503192710908
2022-09-24,2.2633013301515525,-0.4313503192710908
2022-09-25,2.2633013301515525,-0.4313503192710908
2022-09-26,2.2633013301515525,-0.4313503192710908
2022-09-27,2.2633013301515525,-0.4313503192710908
2022-09-28,2.2633013301515525,-0.4313503192710908
2022-09-29,2.2633013301515525,-0.4313503192710908
2022-09-30,2.2633013301515525,-0.4313503192710908
2022-10-01,2.2633013301515525,-0.4313503192710908
2022-10-02,2.2633013301515525,-0.4313503192710908
2022-10-03,2.2633013301515525,-0.4313503192710908
2022-10-04,2.2633013301515525,-0.4313503192710908
2022-10-05,2.2633013301515525,-0.4313503192710908
2022-10-06,2.2633013301515525,-0.4313503192710908
2022-10-07,2.2633013301515525,-0.4313503192710908
2022-10-08,2.2633013301515525,-0.4313503192710908
2022-10-09,2.2633013301515525,-0.4313503192710908
2022-10-10,2.2633013301515525,-0.4313503192710908
2022-10-11,2.2633013301515525,-0.4313503192710908
2022-10-12,2.2633013301515525,-0.4313503192710908
2022-10-13,2.2633013301515525,-0.4313503192710908
2022-10-14,2.2633013301515525,-0.4313503192710908
2022-10-15,2.2633013301515525,-0.4313503192710908
2022-10-16,2.2633013301515525,-0.4313503192710908
2022-10-17,2.2633013301515525,-0.4313503192710908
2022-10-18,2.2633013301515525,-0.4313503192710908
2022-10-19,2.2633013301515525,-0.4313503192710908
2022-10-20,2.2633013301515525,-0.4313503192710908
2022-10-21,2.2633013301515525,-0.4313503192710908
2022-10-22,2.2633013301515525,-0.4313503192710908
2022-10-23,2.2633013301515525,-0.4313503192710908
2022-10-24,2.2633013301515525,-0.4313503192710908
2022-10-25,2.2633013301515525,-0.4313503192710908
2022-10-26,2.2633013301515525,-0.4313503192710908
2022-10-27,2.2633013301515525,-0.4313503192710908
2022-10-28,2.2633013301515525,-0.4313503192710908
2022-10-29,2.2633013301515525,-0.4313503192710908
2022-10-30,2.2633013301515525,-0.4313503192710908
2022-10-31,2.2633013301515525,-0.4313503192710908
2022-11-01,2.2633013301515525,-0.4313503192710908
2022-11-02,2.2633013301515525,-0.4313503192710908
2022-11-03,2.2633013301515525,-0.4313503192710908
2022-11-04,2.2633013301515525,-0.4313503192710908
2022-11-05,2.2633013301515525,-0.4313503192710908
2022-11-06,2.2633013301515525,-0.4313503192710908
2022-11-07,2.2633013301515525,-0.4313503192710908
2022-11-08,2.2633013301515525,-0.4313503192710908
2022-11-09,2.2633013301515525,-0.4313503192710908
2022-11-10,2.2633013301515525,-0.4313503192710908
2022-11-11,2.2633013301515525,-0.4313503192710908
2022-11-12,2.2633013301515525,-0.4313503192710908
2022-11-13,2.2633013301515525,-0.4313503192710908
2022-11-14,2.2633013301515525,-0.4313503192710908
2022-11-15,2.2633013301515525,-0.4313503192710908
2022-11-16,2.2633013301515525,-0.4313503192710908
2022-11-17,2.2633013301515525,-0.4313503192710908
2022-11-18,2.2633013301515525,-0.4313503192710908
2022-11-19,2.2633013301515525,-0.4313503192710908
2022-11-20,2.2633013301515525,-0.4313503192710908
2022-11-21,2.2633013301515525,-0.4313503192710908
2022-11-22,2.2633013301515525,-0.4313503192710908
2022-11-23,2.2633013301515525,-0.4313503192710908
2022-11-24,2.2633013301515525,-0.4313503192710908
2022-11-25,2.2633013301515525,-0.4313503192710908
2022-11-26,2.2633013301515525,-0.4313503192710908
2022-11-27,2.2633013301515525,-0.4313503192710908
2022-11-28,2.2633013301515525,-0.4313503192710908
2022-11-29,2.2633013301515525,-0.4313503192710908
2022-11-30,2.2633013301515525,-0.4313503192710908
2022-12-01,2.2633013301515525,-0.4313503192710908
2022-12-02,2.2633013301515525,-0.4313503192710908
2022-12-03,2.2633013301515525,-0.4313503192710908
2022-12-04,2.2633013301515525,-0.4313503192710908
2022-12-05,2.2633013301515525,-0.4313503192710908
2022-12-06,2.2633013301515525,-0.4313503192710908
2022-12-07,2.2633013301515525,-0.4313503192710908
2022-12-08,2.2633013301515525,-0.4313503192710908
2022-12-09,2.2633013301515525,-0.4313503192710908
2022-12-10,2.2633013301515525,-0.4313503192710908
2022-12-11,2.2633013301515525,-0.4313503192710908
2022-12-12,2.2633013301515525,-0.4313503192710908
2022-12-13,2.2633013301515525,-0.4313503192710908
2022-12-14,2.2633013301515525,-0.4313503192710908
2022-12-15,2.2633013301515525,-0.4313503192710908
2022-12-16,2.2633013301515525,-0.4313503192710908
2022-12-17,2.2633013301515525,-0.4313503192710908
2022-12-18,2.2633013301515525,-0.4313503192710908
2022-12-19,2.2633013301515525,-0.4313503192710908
2022-12-20,2.2633013301515525,-0.4313503192710908
2022-12-21,2.2633013301515525,-0.4313503192710908
2022-12-22,2.2633013301515525,-0.4313503192710908
2022-12-23,2.2633013301515525,-0.4313503192710908
2022-12-24,2.2633013301515525,-0.4313503192710908
2022-12-25,2.2633013301515525,-0.4313503192710908
2022-12-26,2.2633013301515525,-0.4313503192710908
2022-12-27,2.2633013301515525,-0.4313503192710908
2022-12-28,2.2633013301515525,-0.4313503192710908
2022-12-29,2.2633013301515525,-0.4313503192710908
2022-12-30,2.2633013301515525,-0.4313503192710908
2022-12-31,2.2633013301515525,-0.4313503192710908
2023-01-01,2.2633013301515525,-0.4313503192710908
2023-01-02,2.2633013301515525,-0.4313503192710908
2023-01-03,2.2633013301515525,-0.4313503192710908
2023-01-04,2.2633013301515525,-0.4313503192710908
2023-01-05,2.2633013301515525,-0.4313503192710908
2023-01-06,2.2633013301515525,-0.4313503192710908
2023-01-07,2.2633013301515525,-0.4313503192710908
2023-01-08,2.2633013301515525,-0.4313503192710908
2023-01-09,2.2633013301515525,-0.4313503192710908
2023-01-10,2.2633013301515525,-0.4313503192710908
2023-01-11,2.2633013301515525,-0.4313503192710908
2023-01-12,2.2633013301515525,-0.4313503192710908
2023-01-13,2.2633013301515525,-0.4313503192710908
2023-01-14,2.2633013301515525,-0.4313503192710908
2023-01-15,2.2633013301515525,-0.4313503192710908
2023-01-16,2.2633013301515525,-0.4313503192710908
2023-01-17,2.2633013301515525,-0.4313503192710908
2023-01-18,2.2633013301515525,-0.4313503192710908
2023-01-19,2.2633013301515525,-0.4313503192710908
